UniProt_AC,InterPro_ID,InterPro_Name,Signature_ID,Start,End
Q9UBS8,IPR006575,RWD domain,SM00591,11,137
Q9UBU9,IPR001611,Leucine-rich repeat,PS51450,266,287
Q9UBU9,IPR001611,Leucine-rich repeat,PS51450,292,313
Q9UBU9,IPR009060,UBA-like superfamily,SSF46934,551,619
Q9UBV2,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,167,425
Q9UBV2,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,427,559
Q9UBV2,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,560,735
Q9UBW5,IPR004148,BAR domain,PF03114,18,236
Q9UBW5,IPR004148,BAR domain,PS51021,28,244
Q9UBW5,IPR004148,BAR domain,SM00721,16,237
Q9UDY2,IPR001452,SH3 domain,PF07653,609,667
Q9UDY2,IPR001452,SH3 domain,PS50002,604,669
Q9UDY2,IPR001478,PDZ domain,PF00595,33,116
Q9UDY2,IPR001478,PDZ domain,PF00595,303,382
Q9UDY2,IPR001478,PDZ domain,PF00595,516,584
Q9UDY2,IPR001478,PDZ domain,PS50106,33,120
Q9UDY2,IPR001478,PDZ domain,PS50106,307,385
Q9UDY2,IPR001478,PDZ domain,PS50106,509,590
Q9UDY2,IPR001478,PDZ domain,SM00228,42,120
Q9UDY2,IPR001478,PDZ domain,SM00228,304,385
Q9UDY2,IPR001478,PDZ domain,SM00228,519,592
Q9UDY2,IPR036028,SH3-like domain superfamily,SSF50044,607,679
Q9UDY2,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,21,130
Q9UDY2,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,324,382
Q9UDY2,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,505,598
Q9UDY2,IPR036034,PDZ superfamily,SSF50156,27,123
Q9UDY2,IPR036034,PDZ superfamily,SSF50156,289,396
Q9UDY2,IPR036034,PDZ superfamily,SSF50156,504,606
Q9UDY6,IPR003877,SPRY domain,PF00622,364,479
Q9UDY6,IPR003877,SPRY domain,SM00449,362,480
Q9UF33,IPR001090,Ephrin receptor ligand binding domain,PF01404,35,207
Q9UF33,IPR001090,Ephrin receptor ligand binding domain,PS51550,34,212
Q9UF33,IPR001090,Ephrin receptor ligand binding domain,SM00615,34,207
Q9UF33,IPR001660,Sterile alpha motif domain,PF00536,965,1023
Q9UF33,IPR001660,Sterile alpha motif domain,PS50105,965,1025
Q9UF33,IPR001660,Sterile alpha motif domain,SM00454,958,1025
Q9UF33,IPR003961,Fibronectin type III,PF00041,333,427
Q9UF33,IPR003961,Fibronectin type III,PF00041,455,532
Q9UF33,IPR003961,Fibronectin type III,PS50853,331,441
Q9UF33,IPR003961,Fibronectin type III,PS50853,442,537
Q9UF33,IPR003961,Fibronectin type III,SM00060,332,424
Q9UF33,IPR003961,Fibronectin type III,SM00060,443,524
Q9UF33,IPR003961,Fibronectin type III,cd00063,332,438
Q9UF33,IPR003961,Fibronectin type III,cd00063,443,534
Q9UF33,IPR034280,"Ephrin type-A receptor 6, ligand binding domain",cd10484,34,206
Q9UF33,IPR036116,Fibronectin type III superfamily,SSF49265,331,535
Q9UF56,IPR001611,Leucine-rich repeat,PF13516,616,639
Q9UF56,IPR001810,F-box domain,PF12937,321,367
Q9UF56,IPR001810,F-box domain,PS50181,318,365
Q9UF56,IPR001810,F-box domain,SM00256,324,365
Q9UF56,IPR036047,F-box-like domain superfamily,SSF81383,313,378
Q9UFB7,IPR000210,BTB/POZ domain,PF00651,5,111
Q9UFB7,IPR000210,BTB/POZ domain,PS50097,15,83
Q9UFB7,IPR000210,BTB/POZ domain,SM00225,17,113
Q9UFC0,IPR001611,Leucine-rich repeat,PS51450,48,69
Q9UFC0,IPR001680,WD40 repeat,PS50082,388,422
Q9UFC0,IPR001680,WD40 repeat,SM00320,272,325
Q9UFC0,IPR001680,WD40 repeat,SM00320,381,421
Q9UFC0,IPR001680,WD40 repeat,SM00320,540,581
Q9UFC0,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,277,647
Q9UFC0,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,295,584
Q9UFD9,IPR001452,SH3 domain,PF07653,853,895
Q9UFD9,IPR001452,SH3 domain,PF07653,1590,1629
Q9UFD9,IPR001452,SH3 domain,PS50002,832,899
Q9UFD9,IPR001452,SH3 domain,PS50002,1452,1520
Q9UFD9,IPR001452,SH3 domain,PS50002,1569,1636
Q9UFD9,IPR001452,SH3 domain,SM00326,835,898
Q9UFD9,IPR001452,SH3 domain,SM00326,1455,1519
Q9UFD9,IPR001452,SH3 domain,SM00326,1572,1635
Q9UFD9,IPR003961,Fibronectin type III,PS50853,995,1083
Q9UFD9,IPR003961,Fibronectin type III,cd00063,995,1080
Q9UFD9,IPR036028,SH3-like domain superfamily,SSF50044,826,903
Q9UFD9,IPR036028,SH3-like domain superfamily,SSF50044,1443,1522
Q9UFD9,IPR036028,SH3-like domain superfamily,SSF50044,1560,1635
Q9UFD9,IPR036116,Fibronectin type III superfamily,SSF49265,995,1130
Q9UG01,IPR001680,WD40 repeat,PF00400,16,44
Q9UG01,IPR001680,WD40 repeat,SM00320,2,44
Q9UG01,IPR001680,WD40 repeat,SM00320,55,94
Q9UG01,IPR001680,WD40 repeat,SM00320,102,139
Q9UG01,IPR001680,WD40 repeat,SM00320,141,180
Q9UG01,IPR001680,WD40 repeat,SM00320,186,223
Q9UG01,IPR001680,WD40 repeat,SM00320,225,267
Q9UG01,IPR001680,WD40 repeat,SM00320,279,314
Q9UG01,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,1263,1434
Q9UG01,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,4,182
Q9UG01,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,183,410
Q9UG01,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,17,317
Q9UGR2,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,32,177
Q9UGR2,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,36,153
Q9UGR2,IPR019734,Tetratricopeptide repeat,PF13181,84,113
Q9UGR2,IPR019734,Tetratricopeptide repeat,PS50005,82,115
Q9UGR2,IPR019734,Tetratricopeptide repeat,SM00028,82,115
Q9UGR2,IPR019734,Tetratricopeptide repeat,SM00028,116,149
Q9UH62,IPR000225,Armadillo,PS50176,163,200
Q9UH77,IPR000210,BTB/POZ domain,PF00651,40,146
Q9UH77,IPR000210,BTB/POZ domain,PS50097,50,117
Q9UH77,IPR000210,BTB/POZ domain,SM00225,50,147
Q9UH77,IPR006652,Kelch repeat type 1,PF01344,293,334
Q9UH77,IPR006652,Kelch repeat type 1,PF01344,336,381
Q9UH77,IPR006652,Kelch repeat type 1,PF01344,383,428
Q9UH77,IPR006652,Kelch repeat type 1,PF01344,430,477
Q9UH77,IPR006652,Kelch repeat type 1,PF01344,479,524
Q9UH77,IPR006652,Kelch repeat type 1,PF01344,526,570
Q9UH77,IPR006652,Kelch repeat type 1,SM00612,302,347
Q9UH77,IPR006652,Kelch repeat type 1,SM00612,348,394
Q9UH77,IPR006652,Kelch repeat type 1,SM00612,395,441
Q9UH77,IPR006652,Kelch repeat type 1,SM00612,442,490
Q9UH77,IPR006652,Kelch repeat type 1,SM00612,491,537
Q9UH77,IPR006652,Kelch repeat type 1,SM00612,538,585
Q9UH77,IPR015915,Kelch-type beta-propeller,G3DSA:2.120.10.80,297,587
Q9UH77,IPR015915,Kelch-type beta-propeller,SSF117281,301,582
Q9UH90,IPR001810,F-box domain,PF15966,570,684
Q9UH90,IPR001810,F-box domain,PS50181,570,624
Q9UH90,IPR036047,F-box-like domain superfamily,SSF81383,569,614
Q9UHD9,IPR000626,Ubiquitin-like domain,PF00240,35,104
Q9UHD9,IPR000626,Ubiquitin-like domain,PS50053,33,107
Q9UHD9,IPR000626,Ubiquitin-like domain,SM00213,33,103
Q9UHD9,IPR009060,UBA-like superfamily,SSF46934,569,620
Q9UHF1,IPR011489,EMI domain,PF07546,28,94
Q9UHF1,IPR011489,EMI domain,PS51041,27,104
Q9UHF4,IPR003961,Fibronectin type III,PF01108,18,123
Q9UHF4,IPR003961,Fibronectin type III,PS50853,136,242
Q9UHF4,IPR003961,Fibronectin type III,cd00063,38,130
Q9UHF4,IPR036116,Fibronectin type III superfamily,SSF49265,37,132
Q9UHF4,IPR036116,Fibronectin type III superfamily,SSF49265,120,239
Q9UHJ3,IPR001660,Sterile alpha motif domain,PF00536,795,857
Q9UHJ3,IPR001660,Sterile alpha motif domain,SM00454,793,859
Q9UHP3,IPR009060,UBA-like superfamily,SSF46934,2,73
Q9UHP6,IPR000225,Armadillo,PF00514,221,255
Q9UHR4,IPR001452,SH3 domain,PF14604,347,398
Q9UHR4,IPR001452,SH3 domain,PS50002,339,402
Q9UHR4,IPR001452,SH3 domain,SM00326,342,401
Q9UHR4,IPR036028,SH3-like domain superfamily,SSF50044,342,419
Q9UI15,IPR001715,Calponin homology domain,PF00307,26,135
Q9UI15,IPR001715,Calponin homology domain,PS50021,24,136
Q9UI15,IPR001715,Calponin homology domain,SM00033,26,132
Q9UI17,IPR027266,Aminomethyltransferase superfamily,G3DSA:3.30.1360.120,474,734
Q9UI32,IPR002110,Ankyrin repeat,PF12796,490,575
Q9UI32,IPR002110,Ankyrin repeat,PS50088,518,540
Q9UI32,IPR002110,Ankyrin repeat,SM00248,518,548
Q9UI32,IPR002110,Ankyrin repeat,SM00248,552,581
Q9UI46,IPR001680,WD40 repeat,PF00400,380,412
Q9UI46,IPR001680,WD40 repeat,PF00400,532,569
Q9UI46,IPR001680,WD40 repeat,PS50082,536,569
Q9UI46,IPR001680,WD40 repeat,SM00320,373,412
Q9UI46,IPR001680,WD40 repeat,SM00320,421,464
Q9UI46,IPR001680,WD40 repeat,SM00320,529,569
Q9UI46,IPR001680,WD40 repeat,SM00320,574,611
Q9UI46,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,296,472
Q9UI46,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,476,665
Q9UI46,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,334,655
Q9UIF8,IPR001487,Bromodomain,PF00439,2069,2148
Q9UIF8,IPR001487,Bromodomain,PR00503,2080,2093
Q9UIF8,IPR001487,Bromodomain,PR00503,2094,2110
Q9UIF8,IPR001487,Bromodomain,PR00503,2110,2128
Q9UIF8,IPR001487,Bromodomain,PR00503,2128,2147
Q9UIF8,IPR001487,Bromodomain,PS50014,2077,2147
Q9UIF8,IPR001487,Bromodomain,SM00297,2058,2166
Q9UIF8,IPR036427,Bromodomain-like superfamily,G3DSA:1.20.920.10,2052,2168
Q9UIF8,IPR036427,Bromodomain-like superfamily,SSF47370,2053,2165
Q9UIF9,IPR001487,Bromodomain,PF00439,1802,1883
Q9UIF9,IPR001487,Bromodomain,PR00503,1813,1826
Q9UIF9,IPR001487,Bromodomain,PR00503,1827,1843
Q9UIF9,IPR001487,Bromodomain,PR00503,1843,1861
Q9UIF9,IPR001487,Bromodomain,PR00503,1861,1880
Q9UIF9,IPR001487,Bromodomain,PS50014,1810,1880
Q9UIF9,IPR001487,Bromodomain,SM00297,1791,1899
Q9UIF9,IPR036427,Bromodomain-like superfamily,G3DSA:1.20.920.10,1782,1904
Q9UIF9,IPR036427,Bromodomain-like superfamily,SSF47370,1776,1899
Q9UIG0,IPR001487,Bromodomain,PF00439,1348,1427
Q9UIG0,IPR001487,Bromodomain,PR00503,1359,1372
Q9UIG0,IPR001487,Bromodomain,PR00503,1373,1389
Q9UIG0,IPR001487,Bromodomain,PR00503,1389,1407
Q9UIG0,IPR001487,Bromodomain,PR00503,1407,1426
Q9UIG0,IPR001487,Bromodomain,PS50014,1356,1426
Q9UIG0,IPR001487,Bromodomain,SM00297,1337,1445
Q9UIG0,IPR036427,Bromodomain-like superfamily,G3DSA:1.20.920.10,1334,1444
Q9UIG0,IPR036427,Bromodomain-like superfamily,SSF47370,1333,1448
Q9UIG8,IPR002350,Kazal domain,PF07648,472,508
Q9UIG8,IPR002350,Kazal domain,PS51465,465,513
Q9UIG8,IPR036058,Kazal domain superfamily,SSF100895,469,503
Q9UIK5,IPR002350,Kazal domain,PF07648,91,135
Q9UIK5,IPR002350,Kazal domain,PF07648,182,227
Q9UIK5,IPR002350,Kazal domain,PS51465,90,137
Q9UIK5,IPR002350,Kazal domain,PS51465,181,229
Q9UIK5,IPR002350,Kazal domain,SM00280,90,135
Q9UIK5,IPR002350,Kazal domain,SM00280,181,227
Q9UIK5,IPR036058,Kazal domain superfamily,SSF100895,69,135
Q9UIK5,IPR036058,Kazal domain superfamily,SSF100895,164,228
Q9UIM3,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,196,339
Q9UIM3,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,208,339
Q9UIM3,IPR019734,Tetratricopeptide repeat,PF00515,287,319
Q9UIM3,IPR019734,Tetratricopeptide repeat,PS50005,286,319
Q9UIM3,IPR019734,Tetratricopeptide repeat,SM00028,210,243
Q9UIM3,IPR019734,Tetratricopeptide repeat,SM00028,252,285
Q9UIM3,IPR019734,Tetratricopeptide repeat,SM00028,286,319
Q9UIW2,IPR001627,Sema domain,PF01403,312,492
Q9UIW2,IPR001627,Sema domain,PS51004,25,512
Q9UIW2,IPR001627,Sema domain,SM00630,51,496
Q9UIW2,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,41,513
Q9UIX4,IPR000210,BTB/POZ domain,SM00225,63,172
Q9UIY3,IPR006575,RWD domain,PF05773,11,130
Q9UIY3,IPR006575,RWD domain,PS50908,14,134
Q9UIY3,IPR006575,RWD domain,SM00591,14,134
Q9UJ96,IPR000210,BTB/POZ domain,SM00225,17,125
Q9UJC3,IPR001715,Calponin homology domain,PS50021,12,128
Q9UJP4,IPR000210,BTB/POZ domain,PF00651,25,132
Q9UJP4,IPR000210,BTB/POZ domain,PS50097,35,103
Q9UJP4,IPR000210,BTB/POZ domain,SM00225,35,133
Q9UJP4,IPR006652,Kelch repeat type 1,PF01344,286,320
Q9UJP4,IPR006652,Kelch repeat type 1,PF01344,327,368
Q9UJP4,IPR006652,Kelch repeat type 1,SM00612,287,334
Q9UJP4,IPR006652,Kelch repeat type 1,SM00612,336,382
Q9UJP4,IPR006652,Kelch repeat type 1,SM00612,383,422
Q9UJP4,IPR006652,Kelch repeat type 1,SM00612,471,512
Q9UJP4,IPR006652,Kelch repeat type 1,SM00612,513,560
Q9UJP4,IPR015915,Kelch-type beta-propeller,G3DSA:2.120.10.80,272,563
Q9UJP4,IPR015915,Kelch-type beta-propeller,SSF117281,287,556
Q9UJT9,IPR001611,Leucine-rich repeat,PF13516,296,319
Q9UJT9,IPR001611,Leucine-rich repeat,PF13516,374,398
Q9UJT9,IPR001611,Leucine-rich repeat,PF13516,400,424
Q9UJT9,IPR001611,Leucine-rich repeat,PF13516,427,447
Q9UJT9,IPR001810,F-box domain,PF12937,114,159
Q9UJT9,IPR001810,F-box domain,PS50181,111,157
Q9UJT9,IPR001810,F-box domain,SM00256,117,157
Q9UJT9,IPR036047,F-box-like domain superfamily,SSF81383,107,157
Q9UJU6,IPR001452,SH3 domain,PF14604,378,427
Q9UJU6,IPR001452,SH3 domain,PS50002,371,430
Q9UJU6,IPR001452,SH3 domain,SM00326,374,430
Q9UJU6,IPR036028,SH3-like domain superfamily,SSF50044,373,429
Q9UJV3,IPR003877,SPRY domain,PF00622,591,703
Q9UJV3,IPR003877,SPRY domain,SM00449,588,706
Q9UJV3,IPR003961,Fibronectin type III,PF00041,413,527
Q9UJV3,IPR003961,Fibronectin type III,SM00060,402,522
Q9UJV3,IPR003961,Fibronectin type III,cd00063,401,531
Q9UJV3,IPR036116,Fibronectin type III superfamily,SSF49265,395,533
Q9UJX2,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,26,327
Q9UJX2,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,328,538
Q9UJX2,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,232,368
Q9UJX2,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,331,541
Q9UJX2,IPR019734,Tetratricopeptide repeat,PF13181,332,363
Q9UJX2,IPR019734,Tetratricopeptide repeat,PS50005,331,364
Q9UJX2,IPR019734,Tetratricopeptide repeat,PS50005,365,398
Q9UJX2,IPR019734,Tetratricopeptide repeat,SM00028,169,202
Q9UJX2,IPR019734,Tetratricopeptide repeat,SM00028,263,296
Q9UJX2,IPR019734,Tetratricopeptide repeat,SM00028,331,364
Q9UJX2,IPR019734,Tetratricopeptide repeat,SM00028,365,398
Q9UJX2,IPR019734,Tetratricopeptide repeat,SM00028,399,432
Q9UJX2,IPR019734,Tetratricopeptide repeat,SM00028,433,466
Q9UJX2,IPR019734,Tetratricopeptide repeat,SM00028,510,543
Q9UJX3,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,1,144
Q9UJX3,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,145,297
Q9UJX3,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,298,416
Q9UJX3,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,439,518
Q9UJX3,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,40,175
Q9UJX3,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,207,335
Q9UJX3,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,306,512
Q9UJX3,IPR019734,Tetratricopeptide repeat,PF13181,340,370
Q9UJX3,IPR019734,Tetratricopeptide repeat,PS50005,339,372
Q9UJX3,IPR019734,Tetratricopeptide repeat,PS50005,475,508
Q9UJX3,IPR019734,Tetratricopeptide repeat,SM00028,135,168
Q9UJX3,IPR019734,Tetratricopeptide repeat,SM00028,237,270
Q9UJX3,IPR019734,Tetratricopeptide repeat,SM00028,305,338
Q9UJX3,IPR019734,Tetratricopeptide repeat,SM00028,339,372
Q9UJX3,IPR019734,Tetratricopeptide repeat,SM00028,475,508
Q9UJX4,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,520,746
Q9UJX4,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,302,502
Q9UJX4,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,541,733
Q9UJX4,IPR019734,Tetratricopeptide repeat,SM00028,301,334
Q9UJX4,IPR019734,Tetratricopeptide repeat,SM00028,467,500
Q9UJX4,IPR019734,Tetratricopeptide repeat,SM00028,541,574
Q9UJX4,IPR019734,Tetratricopeptide repeat,SM00028,581,614
Q9UJX5,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,12,127
Q9UJX5,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,20,220
Q9UK17,IPR000210,BTB/POZ domain,SM00225,40,139
Q9UK22,IPR001810,F-box domain,PF12937,47,89
Q9UK22,IPR001810,F-box domain,PS50181,44,91
Q9UK22,IPR036047,F-box-like domain superfamily,SSF81383,45,140
Q9UK73,IPR002110,Ankyrin repeat,PF00023,122,152
Q9UK73,IPR002110,Ankyrin repeat,PF12796,19,117
Q9UK73,IPR002110,Ankyrin repeat,PF12796,158,246
Q9UK73,IPR002110,Ankyrin repeat,PR01415,187,202
Q9UK73,IPR002110,Ankyrin repeat,PR01415,514,528
Q9UK73,IPR002110,Ankyrin repeat,PS50088,45,68
Q9UK73,IPR002110,Ankyrin repeat,PS50088,87,119
Q9UK73,IPR002110,Ankyrin repeat,PS50088,120,152
Q9UK73,IPR002110,Ankyrin repeat,PS50088,153,185
Q9UK73,IPR002110,Ankyrin repeat,PS50088,186,218
Q9UK73,IPR002110,Ankyrin repeat,PS50088,483,530
Q9UK73,IPR002110,Ankyrin repeat,SM00248,45,74
Q9UK73,IPR002110,Ankyrin repeat,SM00248,87,116
Q9UK73,IPR002110,Ankyrin repeat,SM00248,120,149
Q9UK73,IPR002110,Ankyrin repeat,SM00248,153,182
Q9UK73,IPR002110,Ankyrin repeat,SM00248,186,215
Q9UK73,IPR002110,Ankyrin repeat,SM00248,218,246
Q9UK73,IPR002110,Ankyrin repeat,SM00248,483,527
Q9UK73,IPR002110,Ankyrin repeat,SM00248,531,570
Q9UK96,IPR001810,F-box domain,PF12937,6,50
Q9UK96,IPR001810,F-box domain,PS50181,1,48
Q9UK96,IPR001810,F-box domain,SM00256,6,48
Q9UK96,IPR036047,F-box-like domain superfamily,SSF81383,6,80
Q9UK97,IPR001810,F-box domain,PF12937,188,238
Q9UK97,IPR001810,F-box domain,PS50181,185,236
Q9UK97,IPR036047,F-box-like domain superfamily,SSF81383,187,263
Q9UK99,IPR001810,F-box domain,PF12937,13,58
Q9UK99,IPR001810,F-box domain,PS50181,10,56
Q9UK99,IPR001810,F-box domain,SM00256,16,56
Q9UK99,IPR036047,F-box-like domain superfamily,SSF81383,4,81
Q9UKA1,IPR001611,Leucine-rich repeat,PF13516,355,371
Q9UKA1,IPR001611,Leucine-rich repeat,PF13516,382,405
Q9UKA1,IPR001611,Leucine-rich repeat,PF13516,626,647
Q9UKA1,IPR001810,F-box domain,PF12937,205,249
Q9UKA1,IPR001810,F-box domain,PS50181,202,248
Q9UKA1,IPR001810,F-box domain,SM00256,208,248
Q9UKA1,IPR036047,F-box-like domain superfamily,SSF81383,204,289
Q9UKA2,IPR001810,F-box domain,PF12937,280,322
Q9UKA2,IPR001810,F-box domain,PS50181,277,332
Q9UKA2,IPR036047,F-box-like domain superfamily,SSF81383,265,335
Q9UKB1,IPR001680,WD40 repeat,PF00400,238,266
Q9UKB1,IPR001680,WD40 repeat,PF00400,271,306
Q9UKB1,IPR001680,WD40 repeat,PF00400,311,346
Q9UKB1,IPR001680,WD40 repeat,PF00400,355,389
Q9UKB1,IPR001680,WD40 repeat,PF00400,394,429
Q9UKB1,IPR001680,WD40 repeat,PF00400,433,469
Q9UKB1,IPR001680,WD40 repeat,PF00400,484,518
Q9UKB1,IPR001680,WD40 repeat,PS50082,236,275
Q9UKB1,IPR001680,WD40 repeat,PS50082,276,315
Q9UKB1,IPR001680,WD40 repeat,PS50082,316,355
Q9UKB1,IPR001680,WD40 repeat,PS50082,359,398
Q9UKB1,IPR001680,WD40 repeat,PS50082,399,438
Q9UKB1,IPR001680,WD40 repeat,PS50082,439,471
Q9UKB1,IPR001680,WD40 repeat,PS50082,488,518
Q9UKB1,IPR001680,WD40 repeat,SM00320,229,266
Q9UKB1,IPR001680,WD40 repeat,SM00320,269,306
Q9UKB1,IPR001680,WD40 repeat,SM00320,309,346
Q9UKB1,IPR001680,WD40 repeat,SM00320,352,389
Q9UKB1,IPR001680,WD40 repeat,SM00320,392,429
Q9UKB1,IPR001680,WD40 repeat,SM00320,432,469
Q9UKB1,IPR001680,WD40 repeat,SM00320,481,518
Q9UKB1,IPR001810,F-box domain,PF12937,131,167
Q9UKB1,IPR001810,F-box domain,PS50181,129,167
Q9UKB1,IPR001810,F-box domain,SM00256,128,167
Q9UKB1,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,223,517
Q9UKB1,IPR036047,F-box-like domain superfamily,SSF81383,112,224
Q9UKB1,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,231,521
Q9UKC9,IPR001611,Leucine-rich repeat,PF13516,102,120
Q9UKC9,IPR001611,Leucine-rich repeat,PF13516,129,151
Q9UKC9,IPR001611,Leucine-rich repeat,PF13516,155,177
Q9UKC9,IPR001611,Leucine-rich repeat,PF13516,207,230
Q9UKC9,IPR001611,Leucine-rich repeat,PF13516,310,331
Q9UKC9,IPR001810,F-box domain,PF12937,14,57
Q9UKC9,IPR001810,F-box domain,PS50181,9,55
Q9UKC9,IPR001810,F-box domain,SM00256,15,55
Q9UKG1,IPR004148,BAR domain,PF16746,7,247
Q9UKN5,IPR001214,SET domain,PF21549,416,538
Q9UKN5,IPR001214,SET domain,PS50280,412,529
Q9UKN7,IPR000048,"IQ motif, EF-hand binding site",PF00612,1927,1946
Q9UKN7,IPR000048,"IQ motif, EF-hand binding site",SM00015,1901,1923
Q9UKN7,IPR000048,"IQ motif, EF-hand binding site",SM00015,1924,1946
Q9UKN7,IPR000048,"IQ motif, EF-hand binding site",SM00015,1947,1969
Q9UKN7,IPR001452,SH3 domain,PF07653,2871,2950
Q9UKN7,IPR001452,SH3 domain,PS50002,2867,2953
Q9UKN7,IPR001452,SH3 domain,SM00326,2870,2952
Q9UKN7,IPR036028,SH3-like domain superfamily,SSF50044,2868,2951
Q9UKN8,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,263,499
Q9UKS6,IPR001452,SH3 domain,PF14604,370,420
Q9UKS6,IPR001452,SH3 domain,PR00452,366,376
Q9UKS6,IPR001452,SH3 domain,PR00452,380,395
Q9UKS6,IPR001452,SH3 domain,PR00452,410,422
Q9UKS6,IPR001452,SH3 domain,PS50002,363,424
Q9UKS6,IPR001452,SH3 domain,SM00326,366,423
Q9UKS6,IPR036028,SH3-like domain superfamily,SSF50044,359,422
Q9UKT4,IPR001810,F-box domain,PF00646,257,288
Q9UKT5,IPR001810,F-box domain,PF12937,60,104
Q9UKT5,IPR001810,F-box domain,PS50181,56,102
Q9UKT5,IPR001810,F-box domain,SM00256,62,102
Q9UKT5,IPR036047,F-box-like domain superfamily,SSF81383,52,148
Q9UKT6,IPR001810,F-box domain,PF12937,42,85
Q9UKT6,IPR001810,F-box domain,PS50181,39,85
Q9UKT6,IPR001810,F-box domain,SM00256,45,85
Q9UKT6,IPR036047,F-box-like domain superfamily,SSF81383,42,122
Q9UKT7,IPR001810,F-box domain,PF12937,42,79
Q9UKT7,IPR001810,F-box domain,SM00256,39,79
Q9UKT7,IPR036047,F-box-like domain superfamily,SSF81383,32,116
Q9UKT8,IPR001680,WD40 repeat,PF00400,142,174
Q9UKT8,IPR001680,WD40 repeat,PF00400,178,211
Q9UKT8,IPR001680,WD40 repeat,PF00400,219,253
Q9UKT8,IPR001680,WD40 repeat,PS50082,144,183
Q9UKT8,IPR001680,WD40 repeat,PS50082,222,263
Q9UKT8,IPR001680,WD40 repeat,SM00320,137,174
Q9UKT8,IPR001680,WD40 repeat,SM00320,177,212
Q9UKT8,IPR001680,WD40 repeat,SM00320,215,254
Q9UKT8,IPR001680,WD40 repeat,SM00320,257,305
Q9UKT8,IPR001680,WD40 repeat,SM00320,311,351
Q9UKT8,IPR001810,F-box domain,PF12937,59,102
Q9UKT8,IPR001810,F-box domain,PS50181,54,101
Q9UKT8,IPR001810,F-box domain,SM00256,60,100
Q9UKT8,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,129,452
Q9UKT8,IPR036047,F-box-like domain superfamily,SSF81383,52,127
Q9UKT8,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,140,406
Q9UKV8,IPR003100,PAZ domain,PF02170,242,365
Q9UKV8,IPR003100,PAZ domain,PS50821,229,348
Q9UKV8,IPR003100,PAZ domain,SM00949,235,370
Q9UKV8,IPR036085,PAZ domain superfamily,SSF101690,38,389
Q9UKW4,IPR001452,SH3 domain,PF07653,596,658
Q9UKW4,IPR001452,SH3 domain,PF07653,798,845
Q9UKW4,IPR001452,SH3 domain,PR00452,791,801
Q9UKW4,IPR001452,SH3 domain,PR00452,805,820
Q9UKW4,IPR001452,SH3 domain,PR00452,823,832
Q9UKW4,IPR001452,SH3 domain,PR00452,834,846
